,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
75,<function selu at 0x7f362d382d40>,256,0.65,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4927536231884058,0.7839506172839507
74,<function selu at 0x7f362d382d40>,256,0.65,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4927536231884058,0.7839506172839507
254,<function selu at 0x7f362d382d40>,256,0.75,0.001,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4927536231884058,0.7839506172839507
178,<function selu at 0x7f362d382d40>,256,0.7,1e-05,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4927536231884058,0.7839506172839507
438,<function selu at 0x7f362d382d40>,128,0.7,0.001,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.49230769230769234,0.7962962962962963
526,<function selu at 0x7f362d382d40>,128,0.75,0.001,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.49230769230769234,0.7962962962962963
384,<function selu at 0x7f362d382d40>,128,0.7,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.49122807017543857,0.8209876543209876
385,<function selu at 0x7f362d382d40>,128,0.7,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.49122807017543857,0.8209876543209876
547,<function selu at 0x7f362d382d40>,128,0.75,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.48717948717948717,0.7530864197530864
456,<function selu at 0x7f362d382d40>,128,0.7,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.48717948717948717,0.7530864197530864
546,<function selu at 0x7f362d382d40>,128,0.75,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.48717948717948717,0.7530864197530864
158,<function selu at 0x7f362d382d40>,256,0.7,0.001,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.48717948717948717,0.7530864197530864
457,<function selu at 0x7f362d382d40>,128,0.7,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.48717948717948717,0.7530864197530864
66,<function selu at 0x7f362d382d40>,256,0.65,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4864864864864865,0.7654320987654321
67,<function selu at 0x7f362d382d40>,256,0.65,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4864864864864865,0.7654320987654321
361,<function selu at 0x7f362d382d40>,128,0.65,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4864864864864865,0.7654320987654321
360,<function selu at 0x7f362d382d40>,128,0.65,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4864864864864865,0.7654320987654321
131,<function selu at 0x7f362d382d40>,256,0.7,0.001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4864864864864865,0.7654320987654321
447,<function selu at 0x7f362d382d40>,128,0.7,0.001,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4838709677419355,0.8024691358024691
446,<function selu at 0x7f362d382d40>,128,0.7,0.001,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4838709677419355,0.8024691358024691
0,<function selu at 0x7f362d382d40>,256,0.65,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4827586206896552,0.8148148148148148
479,<function selu at 0x7f362d382d40>,128,0.7,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4827586206896552,0.8148148148148148
426,<function selu at 0x7f362d382d40>,128,0.7,0.001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4827586206896552,0.8148148148148148
1,<function selu at 0x7f362d382d40>,256,0.65,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4827586206896552,0.8148148148148148
462,<function selu at 0x7f362d382d40>,128,0.7,1e-05,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4827586206896552,0.8148148148148148
478,<function selu at 0x7f362d382d40>,128,0.7,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4827586206896552,0.8148148148148148
375,<function selu at 0x7f362d382d40>,128,0.65,1e-05,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4827586206896552,0.8148148148148148
374,<function selu at 0x7f362d382d40>,128,0.65,1e-05,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4827586206896552,0.8148148148148148
463,<function selu at 0x7f362d382d40>,128,0.7,1e-05,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4827586206896552,0.8148148148148148
353,<function selu at 0x7f362d382d40>,128,0.65,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4810126582278481,0.7469135802469136
560,<function selu at 0x7f362d382d40>,128,0.75,1e-05,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4810126582278481,0.7469135802469136
561,<function selu at 0x7f362d382d40>,128,0.75,1e-05,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4810126582278481,0.7469135802469136
352,<function selu at 0x7f362d382d40>,128,0.65,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4810126582278481,0.7469135802469136
138,<function selu at 0x7f362d382d40>,256,0.7,0.001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.47761194029850745,0.7839506172839507
347,<function selu at 0x7f362d382d40>,128,0.65,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.47761194029850745,0.7839506172839507
39,<function selu at 0x7f362d382d40>,256,0.65,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.47619047619047616,0.7283950617283951
422,<function selu at 0x7f362d382d40>,128,0.7,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.47619047619047616,0.7962962962962963
552,<function selu at 0x7f362d382d40>,128,0.75,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.475,0.7407407407407407
553,<function selu at 0x7f362d382d40>,128,0.75,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.475,0.7407407407407407
165,<function selu at 0x7f362d382d40>,256,0.7,1e-05,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.475,0.7407407407407407
88,<function selu at 0x7f362d382d40>,256,0.65,1e-05,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.475,0.7407407407407407
89,<function selu at 0x7f362d382d40>,256,0.65,1e-05,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.475,0.7407407407407407
164,<function selu at 0x7f362d382d40>,256,0.7,1e-05,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.475,0.7407407407407407
104,<function selu at 0x7f362d382d40>,256,0.7,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
201,<function selu at 0x7f362d382d40>,256,0.75,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
567,<function selu at 0x7f362d382d40>,128,0.75,1e-05,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4745762711864407,0.808641975308642
566,<function selu at 0x7f362d382d40>,128,0.75,1e-05,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4745762711864407,0.808641975308642
392,<function selu at 0x7f362d382d40>,128,0.7,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
489,<function selu at 0x7f362d382d40>,128,0.75,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
488,<function selu at 0x7f362d382d40>,128,0.75,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
481,<function selu at 0x7f362d382d40>,128,0.75,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
480,<function selu at 0x7f362d382d40>,128,0.75,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
105,<function selu at 0x7f362d382d40>,256,0.7,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
323,<function selu at 0x7f362d382d40>,128,0.65,0.001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4745762711864407,0.808641975308642
471,<function selu at 0x7f362d382d40>,128,0.7,1e-05,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4745762711864407,0.808641975308642
470,<function selu at 0x7f362d382d40>,128,0.7,1e-05,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4745762711864407,0.808641975308642
393,<function selu at 0x7f362d382d40>,128,0.7,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
200,<function selu at 0x7f362d382d40>,256,0.75,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
409,<function selu at 0x7f362d382d40>,128,0.7,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
408,<function selu at 0x7f362d382d40>,128,0.7,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
95,<function selu at 0x7f362d382d40>,256,0.65,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4745762711864407,0.808641975308642
94,<function selu at 0x7f362d382d40>,256,0.65,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4745762711864407,0.808641975308642
97,<function selu at 0x7f362d382d40>,256,0.7,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4745762711864407,0.808641975308642
96,<function selu at 0x7f362d382d40>,256,0.7,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4745762711864407,0.808641975308642
268,<function selu at 0x7f362d382d40>,256,0.75,1e-05,150,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.47368421052631576,0.7530864197530864
269,<function selu at 0x7f362d382d40>,256,0.75,1e-05,150,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.47368421052631576,0.7530864197530864
568,<function selu at 0x7f362d382d40>,128,0.75,1e-05,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.47368421052631576,0.7530864197530864
569,<function selu at 0x7f362d382d40>,128,0.75,1e-05,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.47368421052631576,0.7530864197530864
346,<function selu at 0x7f362d382d40>,128,0.65,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4727272727272727,0.8209876543209876
154,<function selu at 0x7f362d382d40>,256,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.47058823529411764,0.7777777777777778
266,<function selu at 0x7f362d382d40>,256,0.75,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4691358024691358,0.7345679012345679
448,<function selu at 0x7f362d382d40>,128,0.7,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4691358024691358,0.7345679012345679
449,<function selu at 0x7f362d382d40>,128,0.7,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4691358024691358,0.7345679012345679
261,<function selu at 0x7f362d382d40>,256,0.75,1e-05,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4691358024691358,0.7345679012345679
260,<function selu at 0x7f362d382d40>,256,0.75,1e-05,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4691358024691358,0.7345679012345679
267,<function selu at 0x7f362d382d40>,256,0.75,1e-05,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4691358024691358,0.7345679012345679
162,<function selu at 0x7f362d382d40>,256,0.7,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4691358024691358,0.7345679012345679
163,<function selu at 0x7f362d382d40>,256,0.7,1e-05,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4691358024691358,0.7345679012345679
68,<function selu at 0x7f362d382d40>,256,0.65,1e-05,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4675324675324675,0.7469135802469136
69,<function selu at 0x7f362d382d40>,256,0.65,1e-05,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4675324675324675,0.7469135802469136
543,<function selu at 0x7f362d382d40>,128,0.75,0.001,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4666666666666667,0.8024691358024691
400,<function selu at 0x7f362d382d40>,128,0.7,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
401,<function selu at 0x7f362d382d40>,128,0.7,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4666666666666667,0.8024691358024691
296,<function selu at 0x7f362d382d40>,128,0.65,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
297,<function selu at 0x7f362d382d40>,128,0.65,0.0001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4666666666666667,0.8024691358024691
304,<function selu at 0x7f362d382d40>,128,0.65,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
305,<function selu at 0x7f362d382d40>,128,0.65,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4666666666666667,0.8024691358024691
574,<function selu at 0x7f362d382d40>,128,0.75,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
382,<function selu at 0x7f362d382d40>,128,0.65,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
575,<function selu at 0x7f362d382d40>,128,0.75,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4666666666666667,0.8024691358024691
120,<function selu at 0x7f362d382d40>,256,0.7,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
121,<function selu at 0x7f362d382d40>,256,0.7,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4666666666666667,0.8024691358024691
24,<function selu at 0x7f362d382d40>,256,0.65,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4666666666666667,0.8024691358024691
25,<function selu at 0x7f362d382d40>,256,0.65,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4666666666666667,0.8024691358024691
46,<function selu at 0x7f362d382d40>,256,0.65,0.001,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4657534246575342,0.7592592592592593
130,<function selu at 0x7f362d382d40>,256,0.7,0.001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.463768115942029,0.7716049382716049
518,<function selu at 0x7f362d382d40>,128,0.75,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.463768115942029,0.7716049382716049
442,<function selu at 0x7f362d382d40>,128,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.46153846153846156,0.8271604938271605
275,<function selu at 0x7f362d382d40>,256,0.75,1e-05,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.46153846153846156,0.7407407407407407
274,<function selu at 0x7f362d382d40>,256,0.75,1e-05,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.46153846153846156,0.7407407407407407
431,<function selu at 0x7f362d382d40>,128,0.7,0.001,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4594594594594595,0.7530864197530864
383,<function selu at 0x7f362d382d40>,128,0.65,1e-05,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.45901639344262296,0.7962962962962963
205,<function selu at 0x7f362d382d40>,256,0.75,0.0001,150,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45901639344262296,0.7962962962962963
100,<function selu at 0x7f362d382d40>,256,0.7,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45901639344262296,0.7962962962962963
204,<function selu at 0x7f362d382d40>,256,0.75,0.0001,150,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45901639344262296,0.7962962962962963
101,<function selu at 0x7f362d382d40>,256,0.7,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45901639344262296,0.7962962962962963
208,<function selu at 0x7f362d382d40>,256,0.75,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45901639344262296,0.7962962962962963
505,<function selu at 0x7f362d382d40>,128,0.75,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45901639344262296,0.7962962962962963
504,<function selu at 0x7f362d382d40>,128,0.75,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45901639344262296,0.7962962962962963
209,<function selu at 0x7f362d382d40>,256,0.75,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45901639344262296,0.7962962962962963
4,<function selu at 0x7f362d382d40>,256,0.65,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45901639344262296,0.7962962962962963
5,<function selu at 0x7f362d382d40>,256,0.65,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45901639344262296,0.7962962962962963
55,<function selu at 0x7f362d382d40>,256,0.65,0.001,200,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4578313253012048,0.7222222222222222
62,<function selu at 0x7f362d382d40>,256,0.65,0.001,250,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45714285714285713,0.7654320987654321
231,<function selu at 0x7f362d382d40>,256,0.75,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.45714285714285713,0.7654320987654321
443,<function selu at 0x7f362d382d40>,128,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.45614035087719296,0.808641975308642
434,<function selu at 0x7f362d382d40>,128,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45614035087719296,0.808641975308642
289,<function selu at 0x7f362d382d40>,128,0.65,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45614035087719296,0.808641975308642
288,<function selu at 0x7f362d382d40>,128,0.65,0.0001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45614035087719296,0.808641975308642
530,<function selu at 0x7f362d382d40>,128,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45614035087719296,0.808641975308642
43,<function selu at 0x7f362d382d40>,256,0.65,0.001,150,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.45569620253164556,0.7345679012345679
38,<function selu at 0x7f362d382d40>,256,0.65,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45454545454545453,0.7777777777777778
430,<function selu at 0x7f362d382d40>,128,0.7,0.001,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45454545454545453,0.7777777777777778
326,<function selu at 0x7f362d382d40>,128,0.65,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4533333333333333,0.7469135802469136
230,<function selu at 0x7f362d382d40>,256,0.75,0.001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4523809523809524,0.7160493827160493
312,<function selu at 0x7f362d382d40>,128,0.65,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45161290322580644,0.7901234567901234
6,<function selu at 0x7f362d382d40>,256,0.65,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45161290322580644,0.7901234567901234
313,<function selu at 0x7f362d382d40>,128,0.65,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45161290322580644,0.7901234567901234
7,<function selu at 0x7f362d382d40>,256,0.65,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.45161290322580644,0.7901234567901234
197,<function selu at 0x7f362d382d40>,256,0.75,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45161290322580644,0.7901234567901234
196,<function selu at 0x7f362d382d40>,256,0.75,0.0001,100,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45161290322580644,0.7901234567901234
51,<function selu at 0x7f362d382d40>,256,0.65,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.45161290322580644,0.7901234567901234
501,<function selu at 0x7f362d382d40>,128,0.75,0.0001,200,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45161290322580644,0.7901234567901234
514,<function selu at 0x7f362d382d40>,128,0.75,0.001,100,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.45161290322580644,0.7901234567901234
500,<function selu at 0x7f362d382d40>,128,0.75,0.0001,200,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45161290322580644,0.7901234567901234
509,<function selu at 0x7f362d382d40>,128,0.75,0.0001,250,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.45161290322580644,0.7901234567901234
508,<function selu at 0x7f362d382d40>,128,0.75,0.0001,250,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.45161290322580644,0.7901234567901234
539,<function selu at 0x7f362d382d40>,128,0.75,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4482758620689655,0.8024691358024691
367,<function selu at 0x7f362d382d40>,128,0.65,1e-05,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.4482758620689655,0.8024691358024691
366,<function selu at 0x7f362d382d40>,128,0.65,1e-05,150,"[5000, 2500, 1000]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4482758620689655,0.8024691358024691
242,<function selu at 0x7f362d382d40>,256,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0001,0.4482758620689655,0.8024691358024691
147,<function selu at 0x7f362d382d40>,256,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.rmsprop.RMSprop'>,50,0,0.0,0.44776119402985076,0.7716049382716049
309,<function selu at 0x7f362d382d40>,128,0.65,0.0001,200,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4444444444444444,0.7839506172839507
492,<function selu at 0x7f362d382d40>,128,0.75,0.0001,150,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0001,0.4444444444444444,0.7839506172839507
493,<function selu at 0x7f362d382d40>,128,0.75,0.0001,150,"[5000, 2500, 1000]",<class 'torch.optim.adamw.AdamW'>,50,0,0.0,0.4444444444444444,0.7839506172839507
