,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
310,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.0001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4262295081967213,0.7839506172839507
232,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.0001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4262295081967213,0.7839506172839507
233,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.0001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4262295081967213,0.7839506172839507
295,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4262295081967213,0.7839506172839507
455,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4262295081967213,0.7839506172839507
239,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.0001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4262295081967213,0.7839506172839507
294,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.0001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4262295081967213,0.7839506172839507
537,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.42424242424242425,0.7654320987654321
536,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.42424242424242425,0.7654320987654321
253,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4225352112676056,0.7469135802469136
252,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4225352112676056,0.7469135802469136
461,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4225352112676056,0.7469135802469136
460,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4225352112676056,0.7469135802469136
551,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4225352112676056,0.7469135802469136
550,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4225352112676056,0.7469135802469136
529,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4225352112676056,0.7469135802469136
528,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4225352112676056,0.7469135802469136
437,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41935483870967744,0.7777777777777778
436,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41935483870967744,0.7777777777777778
449,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41935483870967744,0.7777777777777778
433,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41935483870967744,0.7777777777777778
526,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.0001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41935483870967744,0.7777777777777778
546,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41935483870967744,0.7777777777777778
547,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41935483870967744,0.7777777777777778
448,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41935483870967744,0.7777777777777778
443,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41935483870967744,0.7777777777777778
442,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41935483870967744,0.7777777777777778
527,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.0001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41935483870967744,0.7777777777777778
432,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.0001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41935483870967744,0.7777777777777778
462,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.417910447761194,0.7592592592592593
463,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.417910447761194,0.7592592592592593
402,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4166666666666667,0.7407407407407407
403,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4166666666666667,0.7407407407407407
178,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4166666666666667,0.7407407407407407
179,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4166666666666667,0.7407407407407407
474,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4166666666666667,0.7407407407407407
475,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4166666666666667,0.7407407407407407
476,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4117647058823529,0.7530864197530864
602,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4117647058823529,0.7530864197530864
603,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4117647058823529,0.7530864197530864
604,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4117647058823529,0.7530864197530864
605,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4117647058823529,0.7530864197530864
477,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4117647058823529,0.7530864197530864
321,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.410958904109589,0.7345679012345679
249,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.410958904109589,0.7345679012345679
248,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.410958904109589,0.7345679012345679
320,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.410958904109589,0.7345679012345679
172,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.410958904109589,0.7345679012345679
173,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.410958904109589,0.7345679012345679
115,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.41025641025641024,0.7160493827160493
114,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.41025641025641024,0.7160493827160493
420,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4067796610169492,0.5679012345679012
421,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4067796610169492,0.5679012345679012
609,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.40625,0.7654320987654321
608,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.40625,0.7654320987654321
396,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
392,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
406,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
407,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
335,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
334,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
538,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
397,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
539,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
606,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
607,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
393,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
312,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4057971014492754,0.7469135802469136
313,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4057971014492754,0.7469135802469136
395,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.40540540540540543,0.7283950617283951
183,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.40540540540540543,0.7283950617283951
182,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.40540540540540543,0.7283950617283951
394,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.40540540540540543,0.7283950617283951
68,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7777777777777778
400,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7407407407407407
188,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7407407407407407
401,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7407407407407407
168,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7222222222222222
472,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7592592592592593
169,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7222222222222222
69,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7777777777777778
387,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7407407407407407
129,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.8518518518518519
386,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7407407407407407
128,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.8518518518518519
473,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7592592592592593
338,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.5370370370370371
254,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7592592592592593
318,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7407407407407407
319,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7407407407407407
423,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7222222222222222
326,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7222222222222222
327,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7222222222222222
621,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7407407407407407
620,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7407407407407407
339,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.5370370370370371
255,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7592592592592593
189,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.4,0.7407407407407407
422,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.4,0.7222222222222222
191,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39473684210526316,0.7160493827160493
190,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39473684210526316,0.7160493827160493
98,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39473684210526316,0.7160493827160493
184,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39473684210526316,0.7160493827160493
99,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39473684210526316,0.7160493827160493
185,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39473684210526316,0.7160493827160493
187,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39473684210526316,0.7160493827160493
186,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39473684210526316,0.7160493827160493
541,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39436619718309857,0.7345679012345679
240,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39436619718309857,0.7345679012345679
100,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39436619718309857,0.7345679012345679
101,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39436619718309857,0.7345679012345679
330,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39436619718309857,0.7345679012345679
257,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39436619718309857,0.7345679012345679
256,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39436619718309857,0.7345679012345679
540,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39436619718309857,0.7345679012345679
241,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39436619718309857,0.7345679012345679
176,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.39436619718309857,0.7345679012345679
177,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39436619718309857,0.7345679012345679
331,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.39436619718309857,0.7345679012345679
47,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38961038961038963,0.7098765432098766
181,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38961038961038963,0.7098765432098766
46,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38961038961038963,0.7098765432098766
31,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38961038961038963,0.7098765432098766
30,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38961038961038963,0.7098765432098766
29,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38961038961038963,0.7098765432098766
28,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38961038961038963,0.7098765432098766
180,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38961038961038963,0.7098765432098766
405,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3888888888888889,0.7283950617283951
404,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3888888888888889,0.7283950617283951
532,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3888888888888889,0.7283950617283951
389,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3888888888888889,0.7283950617283951
106,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3888888888888889,0.7283950617283951
107,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3888888888888889,0.7283950617283951
388,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3888888888888889,0.7283950617283951
