,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
284,<function selu at 0x7f0851e9d800>,256,0.6,1e-05,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9779458097038437,0.9571603427172583
61,<function selu at 0x7f0851e9d800>,256,0.0,1e-05,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9779458097038437,0.9571603427172583
341,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,200,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9779458097038437,0.9571603427172583
133,<function selu at 0x7f0851e9d800>,256,0.2,1e-05,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9779458097038437,0.9571603427172583
492,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9779179810725552,0.9571603427172583
170,<function selu at 0x7f0851e9d800>,256,0.4,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9779179810725552,0.9571603427172583
565,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9779179810725552,0.9571603427172583
568,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778900821225521,0.9571603427172583
213,<function selu at 0x7f0851e9d800>,256,0.4,1e-05,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778900821225521,0.9571603427172583
166,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
573,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
446,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
500,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
94,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
518,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
349,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
374,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
238,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
22,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
302,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778621125869703,0.9571603427172583
167,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
95,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
129,<function selu at 0x7f0851e9d800>,256,0.2,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
239,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
56,<function selu at 0x7f0851e9d800>,256,0.0,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
208,<function selu at 0x7f0851e9d800>,256,0.4,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
23,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
522,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778340721975934,0.9571603427172583
362,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9778059606848446,0.9571603427172583
357,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778059606848446,0.9571603427172583
395,<function selu at 0x7f0851e9d800>,128,0.2,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778059606848446,0.9571603427172583
165,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778059606848446,0.9571603427172583
251,<function selu at 0x7f0851e9d800>,256,0.6,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9778059606848446,0.9571603427172583
42,<function selu at 0x7f0851e9d800>,256,0.0,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
310,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
4,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,200,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
504,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
259,<function selu at 0x7f0851e9d800>,256,0.6,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
508,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,200,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
454,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
11,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
526,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
539,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
496,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
417,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
26,<function selu at 0x7f0851e9d800>,256,0.0,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
382,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
436,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,200,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777777777777777,0.9571603427172583
64,<function selu at 0x7f0851e9d800>,256,0.0,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
1,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
364,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,200,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
292,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,200,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
344,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
179,<function selu at 0x7f0851e9d800>,256,0.4,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
298,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
114,<function selu at 0x7f0851e9d800>,256,0.2,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
466,<function selu at 0x7f0851e9d800>,128,0.4,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
330,<function selu at 0x7f0851e9d800>,128,0.0,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777495232040686,0.9571603427172583
0,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777211966900063,0.9571603427172583
301,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9777211966900063,0.9571603427172583
186,<function selu at 0x7f0851e9d800>,256,0.4,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9777211966900063,0.9571603427172583
450,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9776927979604844,0.9571603427172583
135,<function selu at 0x7f0851e9d800>,256,0.2,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
566,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
553,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
502,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
37,<function selu at 0x7f0851e9d800>,256,0.0,0.001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
430,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
437,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,200,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
529,<function selu at 0x7f0851e9d800>,128,0.6,0.001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
293,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,200,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
63,<function selu at 0x7f0851e9d800>,256,0.0,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
495,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
567,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
207,<function selu at 0x7f0851e9d800>,256,0.4,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
365,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,200,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
279,<function selu at 0x7f0851e9d800>,256,0.6,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
422,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
423,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
350,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
351,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
358,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
494,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
574,<function selu at 0x7f0851e9d800>,128,0.6,1e-05,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
509,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,200,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9774718397997497,0.95593635250918
253,<function selu at 0x7f0851e9d800>,256,0.6,0.001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773584905660377,0.95593635250918
79,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773584905660377,0.95593635250918
151,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773584905660377,0.95593635250918
223,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773584905660377,0.95593635250918
7,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773584905660377,0.95593635250918
49,<function selu at 0x7f0851e9d800>,256,0.0,1e-05,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773013871374527,0.95593635250918
45,<function selu at 0x7f0851e9d800>,256,0.0,0.001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9773013871374527,0.95593635250918
158,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9772727272727273,0.95593635250918
128,<function selu at 0x7f0851e9d800>,256,0.2,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9772727272727273,0.95593635250918
86,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9772727272727273,0.95593635250918
230,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9772727272727273,0.95593635250918
3,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9772727272727273,0.95593635250918
14,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9772727272727273,0.95593635250918
391,<function selu at 0x7f0851e9d800>,128,0.2,0.001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97724399494311,0.95593635250918
319,<function selu at 0x7f0851e9d800>,128,0.0,0.001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97724399494311,0.95593635250918
336,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.97724399494311,0.95593635250918
463,<function selu at 0x7f0851e9d800>,128,0.4,0.001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97724399494311,0.95593635250918
201,<function selu at 0x7f0851e9d800>,256,0.4,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97724399494311,0.95593635250918
535,<function selu at 0x7f0851e9d800>,128,0.6,0.001,200,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97724399494311,0.95593635250918
428,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9772151898734177,0.95593635250918
501,<function selu at 0x7f0851e9d800>,128,0.4,1e-05,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9772151898734177,0.95593635250918
447,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
154,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
82,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
429,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
375,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
303,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
519,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
220,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,200,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771863117870723,0.95593635250918
35,<function selu at 0x7f0851e9d800>,256,0.0,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
442,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
250,<function selu at 0x7f0851e9d800>,256,0.6,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
523,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
290,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
378,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
291,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
541,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9771573604060914,0.95593635250918
18,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
217,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
19,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
370,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
83,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
363,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
345,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
424,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
155,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
258,<function selu at 0x7f0851e9d800>,256,0.6,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.97712833545108,0.95593635250918
106,<function selu at 0x7f0851e9d800>,256,0.2,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770992366412213,0.95593635250918
90,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770992366412213,0.95593635250918
304,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770992366412213,0.95593635250918
331,<function selu at 0x7f0851e9d800>,128,0.0,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770992366412213,0.95593635250918
325,<function selu at 0x7f0851e9d800>,128,0.0,0.001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770992366412213,0.95593635250918
145,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
